seqid	BAQ1370.1.3	BAQ1552.1.1	BAQ2420.1.1	BAQ2420.1.2	BAQ2420.1.3	BAQ2420.2	BAQ2420.3	BAQ2462.1	BAQ2462.2	BAQ2462.3	BAQ2687.1	BAQ2687.2	BAQ2687.3	BAQ2838.1	BAQ2838.2	BAQ2838.3	BAQ3473.1	BAQ3473.2	BAQ3473.3	BAQ4166.1.1	BAQ4166.1.2	BAQ4166.1.3	BAQ4166.2	BAQ4166.3	BAQ4697.1	BAQ4697.2	BAQ4697.3	BAQ895.2	BAQ895.3	YUN1005.1.1	YUN1005.3	YUN1242.1	YUN1242.2	YUN1242.3	YUN1609.1	YUN2029.1	YUN2029.2	YUN3008.1.3	YUN3008.2	YUN3008.3	YUN3153.1	YUN3153.2	YUN3153.3	YUN3184.1	YUN3184.2	YUN3259.1.1	YUN3259.1.2	YUN3259.1.3	YUN3259.2	YUN3259.3	YUN3346.1	YUN3346.2	YUN3346.3	YUN3428.1	YUN3428.2	YUN3428.3	YUN3533.1.1	YUN3533.1.2	YUN3533.1.3	YUN3533.2	YUN3533.3	YUN3856.1.1	YUN3856.1.2	YUN3856.1.3	YUN3856.2	YUN3856.3
88c9ac17b2e1cacbe1ce3a90fe118fa7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	121	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	66	0	0	0	0
55d9bfcfdf6da088d2b2b037555f75c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	149	335	0	0	0	0	0
1531ab8d806a1ebbdfa11d2327d63cc0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	78	0	0	139	94	46	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	24	0	0	0	11	0	0	0	0	0	0
664c5245b6cbfea323173cf7123c585c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	25	0	84	0	44	121	0	26	15	57	95
86b4c22b3bcd88d95151325f471af4c4	0	0	0	0	0	0	0	0	0	0	0	0	118	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	83	0	0	0	0	0	0	0	0	0	61	46	47	0	0	0	0	0
36d3b99cbc044e1531dc21fb94159f72	0	0	0	41	0	15	0	0	0	0	0	0	25	27	0	20	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	11	106	66	0	7	14	31	40	59	0	0	0	0	0	0	0	0	0	0
e4b8e17d0dbcb08f2ef6d45d4e291493	0	0	0	25	29	34	41	0	0	0	0	11	0	56	49	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	36	20	0	0	46	39	29	0	21	0	7	22	0	0	0	11	0
611d1e5a084ae527968cb915e43a4364	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	11	132	82	0	0	0	0	21	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	37	0	70	38
be2339ed842e86a8cbdb994dc01e84ec	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	362	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7dec4965667333a9713582024a0ce4d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509	0	0
8800bca0dea2ed79f023f3e709b19076	0	0	0	124	0	183	89	0	0	81	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33df832b1e9ad54c3558fabb4cc38aa3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	55	188	0	0	0	0	0	0	0	0	0	0
c524ac41b7dc1cf61adcd13484ccc932	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	48	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	24	0	0	0	0	0	0	0	0	0	0	0	0	125	0	119	97
79fceab4210680594e1d67908b3f916d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	28	38	55	70	0	44	26	33	86
c77393c0daa9084c63a3d561f649094f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	16	49	331	0	0	0	0	0	0
7452a179b9a24c364642eeaade4d266f	0	0	151	101	124	0	26	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45e4be8e16753ffd4bb4872bf6a35f37	0	0	326	72	0	0	24	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6005352a31338c68bafbc02b14883154	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	27	0	43	153	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0
78f2b9b3763f3936bc3cff11609e576d	0	0	0	0	0	40	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	110	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89cb1ddf89dcf11d86f725dbcaa9a5ce	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	51	17	41	0	10	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	24	0	30	10	26	59	0	53	0	17	53
402ee1e9d575f78d3677a5d72cce5eb7	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	73	0	0	65	0	0	0	0	55	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	75
61a045faf09495a94e0b0746c5953e76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	47	40	31
ee1137d36e78789d37d5a5d40902abe7	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	18	101	0	0	29	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	28	0	54	26	0	46	0	0	0	0	29
6fc9554fe685c9a092777b82cc9a9382	0	0	29	78	116	46	63	0	0	0	0	0	0	0	0	0	0	56	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
b2e00f10d2ddcc8d2f82a1a2c31f010a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
7158b5b009219b1fc3e89f0faeedd765	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	52	0	0	39	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	18	0	0	0	0	40	24	0	23	38	33	42	0	16	0	40	0
9f51698bee1527e6e927666710070636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	31	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0
4af45d65e7c6db259c975ec3cdc0ae11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	68	0	0	0	0	25	11	13	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	33	22	0	108
e64d870f57288ad0e8bd4da2d353bf90	0	0	0	0	0	0	0	0	0	0	0	0	0	39	59	27	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	30	0	0	51	0	14	48	0	0	0	0	0	0	0	0	0	0	0	0	0
7c5a31988630a53fb94006b9b99080d1	0	0	0	0	0	0	0	0	0	0	0	43	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
571de3f920f48766e52ddc5f621e30f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	118	0
9b86760f1d24e78119093f5f08f45f71	0	0	16	0	0	73	75	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a276f8620bf3ebe899a7b3a4f521385b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77bcdf88d2c3bc69b5ebe95e71a26d0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	31	55	0	15	137	51	29
fbeced19be9e0e6cd278e5f70a447f3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	7	63	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0
cf8527ab06525df71af232b40bd43a82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	87	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55095e7792a8354ba8acd1f954a93e35	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ae984a77628c6893c56473778f39bd7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	37	73	0	153	0	0	0
184e89393065f2e0bc91adb6ec9d4020	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	32	0	0	10	70	0	24	0	0	0	0	0	26	0	0	191	0	0
dc71e37636d34a8fe5d406127ef4c7a9	0	0	0	0	0	0	0	0	218	45	0	0	90	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa1dc6427d18aaf77e40e39134ed4350	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24e9c725863735bd49ea92bbfd06ff22	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	32	0	30	100	51	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0
96e2044bcf16219eb5a8f559f18e5ee4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	6	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
469da4d585c22d67a6ac0b392a1b9586	0	0	0	0	0	0	103	86	0	0	0	0	0	48	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	32	0	0	0
6f1ac04550f239a5d9628f1111d93f73	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	41	60	10	0	0	0	140	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26f2ac613fb4121c4356ebdcf0682fd7	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	54	39	0	45	45	46	41	0	30	0	0	0
29df4a8a59dafcfdce28202280d43683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	128	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0
c3bd77a0f6486c74b4b713ce8a5f285b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b533f8dfe4baaa9ffe85c19be904d23	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	68	39	0	39	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	46	0
158074f8225b5fd82f66c2274b8a500a	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020f012b8d54728a27101d07b86377c	0	0	0	25	0	0	63	36	0	33	0	0	0	64	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d319b913300cb34786867d6ce162f109	0	0	0	0	0	78	15	0	0	0	15	0	0	0	0	36	0	36	0	26	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	19	50	0	0	0	19	0
ce8486ede132c09704659e150dc9feb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	101	15	0	0	0	0	27	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8eb2ff504e6159773f4ae4c192637c74	0	0	0	0	0	56	47	0	0	0	0	21	0	70	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	42	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9049c405b6a27f610c16aaea6d2f7f4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d782ae41d907a9b8ccb7065152f695f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	79	54	63	0	29	0	0	0	0	0	0	0	0
5e41a34414d1dc7d2b00b513b62e19d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0
bdb152823a97308c1f049837f0cf13db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	112	0	0	0	0	106	48	0	0	0	0	0
45e4364ffb37868633b53e176d598b5e	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	84	0	0	0	0	44	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0aa3da9b6eafa2cdd38a11ce20886dd8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	73	44	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	20	0	0	23	0	13	23
8e849f4266eb89b1b0fd98a0540bf9af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	26	103	0	0	9	80	0	0	0	0	0	0	0	0	0	0	0
bcd93f55d635a28b30f51b059ec2c4b6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	81	66	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40b5e61feb3e2ee3b6b3ab77797e14b0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	100	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4648ace2290846304c93a7e7da9ff9d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	67	0	0	0	0	49	86	0	0	0	0	0
79a27563922626043e5d5e2f018184ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	18	0	0	0	0	0	21	9	0	0	0	45	107	50	0	0	10	0	26	0	0	0	0	0
31a1e59e19573cb1bf50fb3c04f95c88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	11	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	21	50	22	15
a4a47a63581d68ad898f37053a84c4f6	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b983c86853d7bdcda87f632cf686d51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	25	40	0	0	0	22	0	27	69	0	17	52
9b8548ea52076d0e736bce21e55a08a1	0	0	0	0	30	0	0	0	0	0	72	0	0	0	0	0	0	0	0	49	40	3	6	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	7	0	0
8f7351b88293451571e8fdb902c26462	0	0	0	0	0	0	0	0	66	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4751d14ceac1b40af3164091d4befef0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	53	0	0
dc8492373bf929cecac41961d2352cb9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	93	63	82	0	0	0	0	56
1cc8550171d041ee01100ecd7f284593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185
aeb8a051d55406ae2d6aa928ac907979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	157	0	0	0	0	0	0	0	0
249f6b48c028f8d074f9cd6078c8047f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	44	70	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33390be9f1f70e7d927c8de364202b75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0
284d330bf1174109694ba07c8d7ec160	0	0	0	0	0	0	0	150	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c68019295b8c9b20388c7a206ae474e	0	0	0	131	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c64d5a7549d568c258e1a26a3cc0aa5	0	0	0	0	16	0	0	39	16	25	0	0	0	15	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	25	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd5442cc61343511b0de79526804825d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	73	0	0	0	0	122	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d6f7c8498879d7efb3f130df4ea82cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	37	0	0	52	9	52	0
1c2ecd5c286dd4ab3eb6edfbf7549838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	67	27	85	0	31	0	0	0
b6d98293c1633d2e47beb83d9d4469b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	63	0	21	0	13	51	39	0	0	0	0
3761a26aef7e143cb2cdc05188589703	0	0	0	24	0	0	100	43	53	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b3c49af361cfe385e0a07ee6da2b062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
608b2702d9add6416695534f2defc137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
